,year,word_count,polarity
71,1999,2067,-0.025818112633181123
72,1999,1746,0.13510116041366044
73,1999,1731,0.19086081048581047
74,1999,2152,0.10349497638317513
75,1999,2053,0.13513397278103165
76,1999,2518,0.1118013264888264
77,1999,2087,0.10664145560697283
78,1999,1681,-0.002081627081627097
79,1999,2106,0.06975125870506302
80,1999,2210,0.016587482868889905
81,1999,2393,0.12087794612794617
82,1999,1834,0.07587519594713844
83,1999,2359,0.10369331709956711
84,1999,1877,0.05947915111708216
85,1999,2165,0.09726128038628039
86,1999,2139,0.025855120622726255
87,1999,2084,0.00990893118755714
88,1999,1901,0.11962545337545336
89,1999,2323,0.0798893682375825
90,1999,2323,0.08347692319194917
91,1999,2101,-0.04415520452754496
92,1999,2179,0.1670230437801194
93,1999,1783,0.14147125541125538
94,1999,2224,0.1792841755153785
95,1999,2402,0.08259776946217627
96,1999,2626,0.10073502886002886
97,1999,2138,0.1501858283835028
98,1999,2450,0.09138880046968283
99,1999,1812,0.041948773448773465
100,1999,2526,-0.0266848027503765
101,1999,2211,0.08349540453233636
102,1999,2210,0.17738816738816737
103,1999,2187,0.04900293173180497
104,1999,2201,0.030694598252737786
105,2000,1750,-0.05575690770135213
106,2000,2414,0.044437309849241685
107,2000,2209,0.1297116905164851
108,2000,2156,0.09714423455332544
109,2000,2106,0.16200001387501387
110,2000,2088,0.06627996062318098
111,2000,1964,0.040250027750027756
112,2000,1764,0.15090520783229117
113,2000,2244,0.16373320678133507
114,2000,2118,0.10559332127963458
115,2000,2419,0.13115570731950044
116,2000,2217,-0.006003645477329688
117,2000,2158,0.03494943412530623
118,2000,1965,0.10753016069342594
119,2000,2265,0.16624072955468314
120,2000,1709,0.15787603639298559
121,2000,2285,0.12604172906059694
122,2000,1953,0.08196073371073372
123,2000,2651,0.1012502368562975
124,2000,2280,0.114403428696907
125,2000,2262,0.059410852100458836
126,2000,2127,0.0836083342826764
127,2000,2269,0.14945178203673354
128,2000,1971,0.16061386459345645
129,2000,2243,0.03835356364768127
130,2000,2101,0.04382908950617284
131,2000,2180,0.09020760601405758
132,2000,2133,0.06369436965473552
133,2000,2028,0.05972207190957194
134,2000,2185,0.06228231625005818
135,2000,2081,0.00025900025900026005
136,2000,1977,0.16751180307388364
137,2000,2058,0.050902613800341064
138,2000,2124,0.0451426837952812
139,2000,2078,0.016022764745392475
140,2000,2323,0.08037525897352485
141,2000,1947,0.1885224042127027
142,2000,2229,-0.0010738482384823834
143,2000,1974,0.0018629203288294187
144,2000,1731,0.11744740468766446
145,2000,2373,0.028274458874458883
146,2000,1801,0.10564195905104998
147,2000,2278,0.026328342479917288
148,2000,2047,0.18974119070893256
149,2000,2126,0.045703197945845014
150,2000,2254,0.12508227052388732
151,2000,2195,0.09530865068908545
152,2000,2213,0.0921240828811251
153,2000,2091,0.04804233595352016
154,2000,2161,0.12720098559721202
155,2000,1955,0.05091243119020896
156,2000,2095,0.12479066171923317
157,2000,2237,0.14297977804883868
158,2000,2139,0.11820601851851853
159,2000,2268,0.024820074938185176
160,2000,2191,-0.0013091538091538045
161,2000,1764,0.05813990242561668
162,2000,2232,0.08472351722351718
163,2000,2041,0.03333298594409707
164,2000,2242,0.059091687688810006
165,2000,2055,0.08252099148838277
166,2000,2240,0.09017064218406501
167,2000,2256,0.10195885191197691
168,2000,2274,0.10918536939813533
169,2000,2328,0.1252865433177933
170,2000,1980,0.10551880543108617
171,2000,2130,0.07182343105995805
172,2000,2168,0.03430162974280622
173,2000,2298,-0.00891939627488761
174,2000,1651,0.10285915881504121
175,2000,2066,0.1879904070288686
176,2000,2097,0.0744773235712833
177,2000,2314,0.0685944264069264
178,2000,1936,0.14138771501866734
179,2000,1836,0.12713822528637345
180,2000,1677,0.14305948051948045
181,2000,2163,0.1079360598707732
182,2000,2268,0.07738404452690167
183,2000,2121,0.08533872238872235
184,2000,2045,0.09231267088174981
185,2000,1766,0.05713031413031412
186,2000,2130,0.0831582287176693
187,2000,1952,0.1691374082631751
188,2000,2148,0.051896020646020634
189,2000,2206,0.0649697871572872
190,2000,1942,0.0404024272926712
191,2000,2208,0.08794653398549508
192,2000,2286,0.12433236446093582
193,2000,1806,0.05210190928474511
194,2000,1547,0.02790173033594088
195,2000,2239,0.07487218377729328
196,2000,2086,0.1267508935141385
197,2000,1970,0.06936322619541807
198,2000,2172,0.11413780663780664
199,2000,2165,0.04823742819025837
200,2000,1869,0.12301320079097859
201,2000,1640,0.03324644225506293
202,2000,1916,0.10759455605158727
203,2000,1124,0.09729989992086768
204,2000,1979,0.09019049680478251
205,2000,1737,0.0592719488114225
206,2000,1901,0.09647476499320029
207,2000,2222,0.04784043441938179
208,2000,2175,0.12764357005428434
209,2000,1932,0.13580513143013143
210,2000,2649,0.1978302770383516
211,2000,2076,0.10522721088435373
212,2000,2260,0.09369158098845595
213,2000,2155,0.06858558970360211
214,2000,1905,0.03417732244412916
215,2000,2159,0.043657419677827845
216,2000,2498,0.1448592451609692
217,2000,2456,0.07685643379608895
218,2000,449,0.10188465007215006
219,2001,2250,0.11219765231441872
220,2001,2271,0.13721346774918197
221,2001,1914,0.12553345326930226
222,2001,2092,0.02095347313237221
223,2001,2243,0.048568801141055495
224,2001,1618,0.09451563677227393
225,2001,1911,0.04256413892620788
226,2001,2058,0.07090128794816292
227,2001,2177,0.06002818524401259
228,2001,1746,0.02682846589563008
229,2001,1935,0.10381450822290515
230,2001,2222,0.1368789300723608
231,2001,1589,0.053249901613537966
232,2001,2019,0.07827077594123051
233,2001,1838,0.059942661505161504
234,2001,1621,0.16162255047751226
235,2001,1409,0.02670172709235208
236,2001,2069,0.09375242415051334
237,2001,1929,0.08333654544438855
238,2001,2272,0.11937791579335695
239,2001,2483,0.04122285464878057
240,2001,2102,0.13042929292929292
241,2001,2194,0.1397539484868252
242,2001,2207,0.012781709031709053
243,2001,2292,0.028830171635049678
244,2001,826,0.06353803007028812
245,2001,1584,0.12162137648676113
246,2001,2321,0.22949878111019423
247,2001,2060,0.038129966438789985
248,2001,1990,0.07357619849286515
249,2001,2151,0.10543275988081183
250,2001,2310,0.06946473665223667
251,2001,2300,0.03515521618299396
252,2001,1883,0.08887138988225947
253,2001,2022,0.07040294937730834
254,2001,2082,-0.009165834165834153
255,2001,2071,-0.030113393753744635
256,2001,2208,-0.0935195559705364
257,2001,2407,0.09484170641813956
258,2001,2296,0.06060812203669347
259,2001,2378,0.041965906807678935
260,2001,2281,0.10582020369811065
261,2001,2395,0.04947190192672119
262,2001,2269,0.09209232940365017
263,2001,2259,0.06734854398788823
264,2001,2045,0.1178232151446437
265,2001,2059,0.0018791486291486349
266,2001,2175,0.04748817795792319
267,2001,1993,0.006832542549429973
268,2001,2415,0.04006715969215968
269,2001,2110,0.1543999220241456
270,2001,2234,0.14914457656340777
271,2001,1979,0.08961622770783073
272,2001,2377,0.15184854658116692
273,2001,2093,0.15742534139885137
274,2001,1998,0.09190699806281995
275,2001,1940,0.13328446333842023
276,2001,1917,0.13783466276521833
277,2001,1910,0.10095256595256594
278,2001,1875,0.15610899616256754
279,2001,2100,0.10254747901951856
280,2001,2333,-0.02321368446368445
281,2001,2027,0.06883245226995226
282,2001,2151,0.08133882604850343
283,2001,1960,0.06589402427637721
284,2001,1882,0.10112188552188552
285,2001,2353,0.0619092055847023
286,2001,2243,0.007250098386462021
287,2001,2218,0.12955363602923292
288,2001,2250,0.06926922284065144
289,2001,2766,0.1041347481021394
290,2001,1875,0.14392357205349332
291,2001,1888,0.14105957875825426
292,2001,1834,0.08958193041526374
293,2001,2025,0.20551907719609586
294,2001,2958,0.03347053004269498
295,2001,2303,0.0861395558877573
296,2001,1886,0.09911931749336335
297,2001,2172,0.0461532253754476
298,2001,2462,0.010687466772993088
299,2001,2793,-0.011309307359307358
300,2001,1821,0.019632748204176775
301,2001,2202,0.040690476190476194
302,2001,2428,0.05361084111084111
303,2001,2454,0.07398151535475476
304,2001,2315,-0.022951783751654225
305,2001,2043,0.08562517700368166
306,2001,2502,0.07223630028508074
307,2001,1666,0.01038586675379129
308,2001,2271,0.11867843140047082
309,2001,2162,0.0896270228652779
310,2001,2061,0.1524463074976774
311,2001,2131,0.0851657971657972
312,2001,1958,0.1391146080197175
313,2001,2292,0.1614242430210172
314,2001,2283,0.08875512342267661
315,2001,2101,0.08853608499219187
316,2001,2314,0.049398024712594246
317,2001,1924,0.035370289665591664
318,2001,1711,0.023624812687312684
319,2001,2087,0.10661357589103256
320,2001,1677,0.10159229659229659
321,2001,191,0.01666666666666667
322,2001,800,0.04209903265458821
323,2001,820,0.09007034632034631
324,2001,1124,0.17819438224610634
325,2001,655,0.15166128316128316
326,2001,2000,0.11863417727054089
327,2001,1506,0.11103637741568777
328,2001,2097,0.12719961775812838
329,2001,2365,0.09528805080129583
330,2001,1862,0.09039755879041592
331,2001,1803,0.031305916305916316
332,2001,2254,0.0883286140833311
333,2001,2106,0.04276814964314965
334,2001,1994,0.1422195681302824
335,2001,2163,0.08211324185885586
336,2001,1974,0.08376399241783858
337,2001,2294,0.027855204130714323
338,2001,2031,0.06450574888074889
339,2001,1721,0.09676806328592037
340,2001,1923,0.08827630041915759
341,2001,2098,0.10444063219063221
342,2001,2235,0.07323210555246489
343,2001,2524,0.09597587216704867
344,2001,2229,0.07089649867951758
345,2001,2108,0.029974690663667022
346,2001,2441,0.1398394316228711
347,2001,2013,0.06205251818888178
348,2001,1950,0.1102603049124788
349,2001,2373,0.039498956400742136
350,2001,2071,0.18578827400483452
351,2001,186,0.21553030303030304
352,2001,2050,0.12336628018446205
353,2001,2151,0.006654561487894821
354,2001,1540,0.07519314418594998
355,2001,2418,0.11924810552056055
356,2001,1725,-0.011749357413419918
357,2001,2447,0.09511174128262731
358,2001,1133,0.19159435261707985
359,2001,1831,0.08246487056714334
360,2001,1776,0.16122201238639586
361,2001,1843,0.1538491154037373
362,2002,1920,0.18954434454434457
363,2002,2158,0.126517781986532
364,2002,1918,0.04428469788588837
365,2002,2268,0.0283933402906617
366,2002,2116,0.04869141617381051
367,2002,2051,0.10503562738964195
368,2002,2238,0.083250980444232
369,2002,2249,0.11303371256115155
370,2002,2485,0.02002694876867062
371,2002,2641,0.12511368358226987
372,2002,2313,0.17713568071856842
373,2002,1700,0.06383732280791105
374,2002,2093,0.0070535648455356354
375,2002,2165,0.07980653411791137
376,2002,2067,0.05811464537968301
377,2002,2303,0.0737707490791372
378,2002,1876,0.12536013683972871
379,2002,2051,0.087901850133993
380,2002,2091,0.12979255351866814
381,2002,2150,0.12580899039232374
382,2002,2249,0.04727717487991461
383,2002,1797,-0.009809293125619657
384,2002,2099,0.1192324748853411
385,2002,2249,0.14528627821731271
386,2002,2453,0.02807278091309505
387,2002,2116,0.09921887796887799
388,2002,2238,0.11189530775737673
389,2002,2089,0.0035289631003916763
390,2002,1795,0.17099099648395422
391,2002,2236,0.03848728976179959
392,2002,2016,0.11281752397928871
393,2002,1866,0.09546723085657513
394,2002,2141,0.07465110992508249
395,2002,2256,0.0036588675874390155
396,2002,2309,0.0818232342119777
397,2002,2153,0.011277399848828421
398,2002,2484,0.0182613989271598
399,2002,2014,0.08076895530939653
400,2002,1903,0.015595402072674796
401,2002,1980,0.03219253168893457
402,2002,1700,0.07123341428219476
403,2002,2262,0.03806283187097141
404,2002,232,0.09313186813186812
405,2002,1739,0.10029030910609857
406,2002,2063,0.0616681641209943
407,2002,2101,0.025643831707264548
408,2002,2283,0.044826984126984125
409,2002,2336,0.08898727066584208
410,2002,2046,0.06412806450727794
411,2002,2171,0.11094694872311149
412,2002,2072,0.08590732162388211
413,2002,2241,0.05378981570256739
414,2002,2174,0.041718202432488125
415,2002,2049,0.061383355575084855
416,2002,2024,-0.02473859914336106
417,2002,1906,0.11890404646707173
418,2002,1992,0.08607155353844094
419,2002,1994,0.12131950795683188
420,2002,2012,0.05298058328670573
421,2002,2039,0.10315175080296048
422,2002,2068,0.06081555491776486
423,2002,2010,0.14691010635455082
424,2002,1827,0.11644126984126985
425,2002,2381,-0.01711653730884499
426,2002,1756,0.05885090909090909
427,2002,2050,0.05468171592187341
428,2002,2214,0.08135488482710705
429,2002,2205,0.040533452438214344
430,2002,1981,0.10380749239972542
431,2002,2908,0.041185277141159514
432,2002,2120,0.046419773884396526
433,2002,1226,0.04267550924527669
434,2002,1901,0.09647476499320029
435,2002,2075,-0.00853343465045592
436,2002,1498,0.13624436090225564
437,2002,2136,0.029428273746455572
438,2002,2191,0.11982577200577202
439,2002,2120,0.10447941129313679
440,2002,2299,0.07876304631441618
441,2002,1690,0.13608465608465614
442,2002,1929,0.03576327616403954
443,2002,2215,0.08478872124252565
444,2002,2123,0.04007590650939268
445,2002,1991,0.1401032454253313
446,2002,2255,0.14862971430279126
447,2002,2247,0.06232849875185642
448,2002,1813,0.10124669552669552
449,2002,1989,0.008435988455988459
450,2002,2576,0.01861982924482924
451,2002,2395,0.11610534418633016
452,2002,2021,0.13324258207070713
453,2002,2126,0.04128241008814258
454,2002,1480,0.07300526914163279
455,2002,1909,0.12744962693133427
456,2002,2050,0.03532913165266107
457,2002,1706,0.06858886014159453
458,2002,1998,0.13027426277426274
459,2002,1935,0.12881653267367554
460,2002,2225,0.11597125592661303
461,2002,1953,0.0978483606557377
462,2002,1649,0.11199795574795575
463,2002,1937,0.11182196673999954
464,2002,2001,0.06476129216695253
465,2002,2022,0.015612398112398118
466,2002,1655,0.2115651683320856
467,2002,2041,0.10845616883116882
468,2002,1976,0.0677800666486798
469,2002,2131,0.06048209482824865
470,2002,2124,0.059858585858585826
471,2002,2253,0.08415046630324408
472,2002,2307,0.06373978739086654
473,2002,2209,0.12121684061752551
474,2002,2016,0.017106569900687547
475,2002,2241,0.1028924462477094
476,2002,1811,0.08279243805839549
477,2002,2124,0.018657206990540312
478,2002,424,0.1060723060723061
479,2002,2320,0.14783877738423196
480,2002,2151,0.14441844480306018
481,2002,2121,0.07961038961038963
482,2002,2216,0.12260786674693953
483,2002,2205,0.1437205988455988
484,2002,2212,0.056751758912775854
485,2002,2215,0.0939164573423833
486,2002,2123,0.07415163081193615
487,2002,1065,0.08091223927587562
488,2002,2100,0.06680489316082534
489,2002,2150,0.0948902451275869
490,2002,2271,0.09750304162068865
491,2003,1882,0.20196301726946891
492,2003,678,0.031399567099567094
493,2003,216,0.11146509740259739
494,2003,1823,0.03329333585285966
495,2003,1678,0.10513378106836052
496,2003,2181,0.12009544486678633
497,2003,2677,0.0836974424043389
498,2003,1299,0.049701291185666165
499,2003,824,0.022075569358178053
500,2003,1563,0.147433377020533
501,2003,1500,0.09262441262441262
502,2003,2349,0.026936416478669994
503,2003,2149,0.1404041425031991
504,2003,2079,0.12018745755878105
505,2003,1760,0.06757681343047194
506,2003,2435,0.09813033698327812
507,2003,2228,0.038713784672118015
508,2003,2201,0.06025623524203068
509,2003,1974,0.07268600881614576
510,2003,1921,0.03853608780599932
511,2003,2266,0.028587117017349572
512,2003,2185,-0.010450409265064445
513,2003,1859,0.09462113481756337
514,2003,2094,0.056493303571428566
515,2003,2005,0.036508522727272744
516,2003,1993,0.08796373843366326
517,2003,1644,0.04666528880070546
518,2003,1834,0.02667914261664262
519,2003,2113,-0.004056112969156442
520,2003,1986,0.04301946402175061
521,2003,2113,0.05969083915402935
522,2003,2181,0.038260311117453996
523,2003,2032,0.08662416774258876
524,2003,1504,0.1391626670431018
525,2003,2195,0.07089383584350031
526,2003,1870,0.11593836322407752
527,2003,2117,0.06883302339288257
528,2003,2088,0.11519018551392653
529,2003,2108,0.10263742334054833
530,2003,2226,0.11122631502095791
531,2003,1794,0.061216704863763675
532,2003,2120,0.020945369184805808
533,2003,2072,0.07576704225640397
534,2003,1427,0.050983482536880585
535,2003,1413,0.1618625730994152
536,2003,1507,0.08133024598140877
537,2003,1448,0.1628943642027754
538,2003,1306,0.04773763273763276
539,2003,1873,0.10187411769142536
540,2003,1947,0.0666258610362384
541,2003,2111,0.18199830742283574
542,2003,1320,0.07129171398402168
543,2003,1439,0.10947651114317784
544,2003,2162,0.07795690811535883
545,2003,1608,0.05387670565302145
546,2003,1381,0.039765612473945805
547,2003,1044,0.15299091299091291
548,2003,1464,0.05387231319405232
549,2003,2018,0.08864803133374562
550,2003,2810,0.06446088064940522
551,2003,1857,0.1011996261314443
552,2003,1072,0.08738747553816044
553,2003,1985,0.1372866124390515
554,2003,2127,0.11164096631338007
555,2003,425,0.07777777777777777
556,2003,2226,0.15126355996944235
557,2003,1754,0.133446000516896
558,2003,1995,0.1002838462140788
559,2003,1706,0.013315476190476183
560,2003,2396,0.16531329858843832
561,2003,2393,0.07233255903987611
562,2003,1895,0.12948510951559736
563,2003,2204,0.044809212252394065
564,2003,2795,0.07219469127363862
565,2003,1793,0.08466590322793331
566,2003,1978,0.03301017616642615
567,2003,2142,0.08304499540863175
568,2003,2276,0.1166574431574432
569,2003,2078,0.17799694669259894
570,2003,1967,-0.019868373585478858
571,2003,2289,0.08619131778967853
572,2003,2125,0.046863812312431946
573,2003,2100,0.1861954035124767
574,2003,1491,0.19037094155844153
575,2003,2439,0.09550888347763348
576,2003,2007,0.13695667953198068
577,2003,2373,0.08974926671005097
578,2003,1964,0.024495498462889762
579,2003,2232,0.0797506650567875
580,2003,2204,0.015601717361585788
581,2003,2049,0.1707532341689318
582,2003,434,0.18873456790123463
583,2003,2309,0.08711703381007181
584,2003,2041,0.15918871252204592
585,2003,2208,0.06664931848052864
586,2003,2150,0.11011979918229915
587,2003,2339,0.13584399996437033
588,2003,2402,0.06809229350896019
589,2003,2128,0.06740804145349606
590,2003,1860,0.18318724179169388
591,2003,2044,0.018340574293811703
592,2003,2335,0.14029066171923313
593,2003,1561,0.16049500316029242
594,2003,1705,0.14573157036200515
595,2003,1821,0.04177404295051354
596,2003,2255,0.09105860730860733
597,2003,1194,0.05147040683331006
598,2003,2499,0.09599896205159361
599,2003,2046,0.013895798422008096
600,2003,1948,0.09844759068844433
601,2003,2419,0.12318746250628278
602,2003,1971,0.06557046739409753
603,2003,2181,0.1375316408128908
604,2003,2337,0.021559582915515112
605,2003,2174,-0.014694607950003628
606,2003,1997,0.0689647389069264
607,2003,2038,0.07212937910854576
608,2003,2182,0.12466097252068478
609,2003,2234,0.0089864417989418
610,2003,1954,0.011518190713396197
611,2003,1978,0.136052867827677
612,2003,1992,0.08432919575967704
613,2003,2106,0.17779759101002626
614,2003,1897,0.09022642390289448
615,2003,2701,0.08044957091040045
616,2003,2130,0.026332297470357167
617,2003,2318,0.10288438413438418
618,2003,1897,0.07105747454705785
619,2003,2132,0.09439038494185555
620,2003,2024,0.15579074910596652
621,2003,1887,0.02542213176541534
622,2003,2375,0.1019139102150152
623,2003,2196,-0.002714164546225625
624,2003,1805,0.08725160507769202
625,2004,410,0.018423005565862745
626,2004,1999,0.1243071665150469
627,2004,526,0.19497270845096928
628,2004,1218,0.07003386398547691
629,2004,406,0.23550754800754803
630,2004,1412,0.12971240645659246
631,2004,1903,0.015310739488821667
632,2004,1588,0.15896676120814046
633,2004,1357,0.168346594249372
634,2004,2264,0.04929870572508607
635,2004,1016,0.1836185588604943
636,2004,2153,0.10742059531122036
637,2004,378,0.08093487394957984
638,2004,2024,0.13931293187390753
639,2004,2191,0.184353555395222
640,2004,2340,0.09811684534197619
641,2004,2240,0.15539316120387545
642,2004,2113,0.06080917954014398
643,2004,2118,0.13382789196618988
644,2004,1692,0.027724921169365615
645,2004,2158,0.015499888492554303
646,2004,1945,0.042644348999982776
647,2004,2202,0.1601407028313808
648,2004,1872,0.08556240981240984
649,2004,1611,0.12257496291587204
650,2004,2276,0.10845510707726617
651,2004,1999,0.17816251596424015
652,2004,1919,0.10827631946146105
653,2004,1991,0.15268870018870018
654,2004,2299,0.09260528273809526
655,2004,2033,0.06426178611969632
656,2004,2182,0.028159365079365072
657,2004,1592,0.01691370734053662
658,2004,2203,0.11282204555569048
659,2004,2398,0.14971579430670337
660,2004,1976,0.12035411466068402
661,2004,1989,0.1436567328335621
662,2004,1515,0.14602265018931682
663,2004,2181,0.060076361622873255
664,2004,2271,0.05300058859269387
665,2004,2130,0.01464919311192603
666,2004,2313,0.03975769998948809
667,2004,1952,0.07055695268123012
668,2004,2113,0.008678396519305616
669,2004,2249,0.17236055701741976
670,2004,2120,0.05504714806798136
671,2004,2046,0.07588258785374169
672,2004,2073,0.14369453761837872
673,2004,2045,0.10334858531061059
674,2004,2036,0.1443570718002536
675,2004,1748,0.1330561171009285
676,2004,2021,0.1252202758481828
677,2004,1943,0.21611725974933516
678,2004,1970,0.07726884226884227
679,2004,1858,0.06531472224817549
680,2004,1773,0.11154918145235047
681,2004,2402,0.10453098080370808
682,2004,1815,0.1151672428291133
683,2004,2188,0.06456730719320644
684,2004,1781,0.07490028600807044
685,2004,2159,0.15582359077582011
686,2004,2403,0.06878838471826278
687,2004,2491,0.04349105812220566
688,2004,2013,0.07954776936026932
689,2004,1794,0.2106450216450217
690,2004,2289,0.15037827252112976
691,2004,443,0.10892595598845597
692,2004,2008,0.061477005764980455
693,2004,1509,0.1382796536796537
694,2004,1577,0.08436369648869649
695,2004,2086,0.04483598442900768
696,2004,3283,0.16715907443647163
697,2004,2163,0.11449792376654082
698,2004,1840,0.12729875979875976
699,2004,2135,0.10308805194805198
700,2004,519,0.0795880349159038
701,2004,2141,0.05564911722264666
702,2004,1878,0.06337196137196137
703,2004,2299,0.1060048314105906
704,2004,1764,0.09059151368179146
705,2004,2227,0.10177296217993889
706,2004,2056,0.07894418081918078
707,2004,1768,0.05023524561339689
708,2004,1006,0.04913374248817288
709,2004,1592,0.05290373725247675
710,2004,564,0.20625730994152047
711,2004,2394,0.17621270098948671
712,2004,2222,0.1832660308441558
713,2004,519,0.08997668997668996
714,2004,2006,0.08468996689584925
715,2004,1863,0.1270133237133237
716,2004,1553,0.10372702247702244
717,2004,2042,0.07523184430512014
718,2004,2556,0.04030978941693228
719,2004,1970,0.12936344191663338
720,2004,1398,0.09248940063373054
721,2004,2106,0.11340101969057664
722,2004,2086,0.1375752870318087
723,2004,1828,0.10034354123243011
724,2004,2067,0.054881596578025174
725,2004,2243,-0.025550279114108888
726,2004,2103,0.0969030483405483
727,2004,2002,0.037591686330910465
728,2004,1881,0.1290151750936064
729,2004,2495,0.050151538885091516
730,2004,1994,0.11542885869274759
731,2004,460,0.04260335917312663
732,2004,2016,0.12349325211825214
733,2004,1527,0.06850193307740475
734,2004,1875,0.18108355084458025
735,2005,339,0.07549407114624505
736,2005,975,0.08159967017109875
737,2005,223,0.12310606060606061
738,2005,1248,0.17369001705365344
739,2005,460,0.16064639905548994
740,2005,1576,0.08514145073927687
741,2005,1515,0.10198841089466089
742,2005,968,-0.021106301106301094
743,2005,175,-0.041666666666666664
744,2005,1133,0.06433055040197896
745,2005,360,0.13240053597196455
746,2005,1055,0.2275481000481
747,2005,1443,0.10599170820761734
748,2005,556,0.04692099567099568
749,2005,1294,0.052308417073122934
750,2005,1287,0.11391916054959529
751,2005,496,0.13963807510319143
752,2005,461,0.17420871126228268
753,2005,861,0.18747380397380392
754,2005,833,0.14704064454064458
755,2005,769,0.11958612623935201
756,2005,1310,0.05677407729355782
757,2005,811,0.043136974136974135
758,2005,1405,0.08578146410079181
759,2005,575,0.19751606360096927
760,2005,1012,0.13917766563147
761,2005,2099,-0.0029920179920179912
762,2005,711,0.1498106977767995
763,2005,363,0.11863636363636365
764,2005,192,0.04220012626262626
765,2005,79,0.16666666666666666
766,2005,502,0.27717996289424857
767,2005,676,0.13020087235996328
768,2005,501,0.06683339183339183
769,2005,355,0.2038504464285714
770,2005,481,-0.0449739328771587
771,2005,1252,0.18789303193942372
772,2005,836,0.23402839269316547
773,2005,1379,0.21509586606808823
774,2005,456,0.10263835263835265
775,2005,1221,0.07548252889374385
776,2005,350,0.15036023500309217
777,2005,1276,0.10494761904761903
778,2005,761,0.06171130952380951
779,2005,452,0.06486096486096486
780,2005,171,0.006420068027210881
781,2005,946,0.0914991910446456
782,2005,466,0.01647065897065897
783,2005,402,0.15277777777777776
784,2005,600,-0.006537598204264876
785,2005,974,0.11892205918179945
786,2005,706,0.1019401703369095
787,2005,98,0.043636363636363626
788,2005,1269,0.02034949177806321
789,2005,1184,0.1366649831649832
790,2005,592,0.043111557754414886
791,2005,72,-0.14500000000000005
792,2005,1272,0.09659214226816269
793,2005,484,0.09252454862210958
794,2005,1454,0.06590245508823493
795,2005,1428,0.2642387511478421
796,2005,336,0.17035217035217037
797,2005,921,0.09166745375836284
798,2005,380,0.03334917115404921
799,2005,549,0.2220615731785944
800,2005,611,0.10889622829277999
801,2005,1423,0.10762332969650047
802,2005,1680,0.11518598685265352
803,2005,1578,0.09496512746512745
804,2005,492,-0.04641826427540713
805,2005,1992,0.12022609043617444
806,2005,1599,0.08893398268398266
807,2005,425,0.12149979649979652
808,2005,1628,0.04587740916948837
809,2005,911,-0.003505050505050505
810,2005,806,0.19156248633521356
811,2005,558,0.13100444096133748
812,2005,415,0.08645546372819102
813,2005,430,0.15851948051948045
814,2005,745,0.08022239198709787
815,2005,1024,0.05611410889579905
816,2005,531,0.05321995464852609
817,2005,808,0.16074249520970826
818,2005,621,0.0960025750111957
819,2005,1068,0.07773740616437247
820,2005,1317,0.09880442625007843
821,2005,1397,0.1321336253422868
822,2005,429,0.24256277056277056
823,2005,1171,0.1654873877925826
824,2005,670,0.06347883597883597
